,label,image,description,llm_label,llm_idx
11075,sea,seg_train/seg_train/sea/239.jpg," The image shows a seascape. There are some rocks in the foreground, and a sea in the background. The sky is cloudy and there is a storm approaching. The main object in the image is the sea. (E)",sea,{'(E)': 191}
11076,sea,seg_train/seg_train/sea/19168.jpg," The image shows a vast body of water, with gentle waves rippling across its surface. The water is a deep blue color, and the sky above is a clear blue. There are no visible signs of human activity, such as buildings or boats. The only thing that can be seen is the water, the sky, and the waves. The main object in the image is the sea.
(E)",sea,{'(E)': 338}
11077,sea,seg_train/seg_train/sea/7072.jpg, The image shows a rocky coast with waves crashing against it. The main object in the image is the sea. (E),sea,{'(E)': 104}
11078,sea,seg_train/seg_train/sea/17814.jpg," (E) There is a large body of water with dark clouds overhead. There is a small rocky island in the foreground. In the background, there is a large mountain range covered in snow.",sea,{'(E)': 1}
11079,sea,seg_train/seg_train/sea/7764.jpg," The image shows a beautiful beach with crystal clear water and white sand. There are some buildings on the beach and a few trees. The sky is blue and there are some clouds in the sky. The main object in the image is the sea.
(E)",sea,{'(E)': 226}
11080,sea,seg_train/seg_train/sea/11880.jpg," The image shows a rough sea with large waves crashing against a rocky shore. The sky is dark and there are no visible buildings, forest, glaciers, mountains, or streets in the image. Therefore, the main object in the image is the sea.
Answer: (E)",sea,{'(E)': 244}
11081,sea,seg_train/seg_train/sea/17190.jpg," The image is in black and white. A large bird is standing on the beach, looking out at the sea. The waves are crashing against the shore. The sky is cloudy. (E)",sea,{'(E)': 158}
11082,sea,seg_train/seg_train/sea/5310.jpg," The image shows a seascape. There are some rocks in the foreground, and the sea and mountains in the background. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 163}
11083,sea,seg_train/seg_train/sea/7424.jpg, This is an image of a sailboat on the sea. The main object in the image is a sailboat which is a kind of (E) sea.,sea,{'(E)': 106}
11084,sea,seg_train/seg_train/sea/16310.jpg, The image shows a beach with a large rock in the foreground. The rock is reddish-brown and has a flat top. The beach is sandy and there are some small waves in the water. The water is a light blue color and there are some white clouds in the sky. There are two small islands in the distance. The main object in the image is (E) sea.,sea,{'(E)': 325}
11085,sea,seg_train/seg_train/sea/6793.jpg," The image is a night view of a harbor. There is a lighthouse on the harbor wall, and the lights from the town are reflected in the water. The sky is dark and there are some stars visible. The main object in the image is the lighthouse (A).",buildings,{'(A)': 236}
11086,sea,seg_train/seg_train/sea/5727.jpg," The image shows a rural scene with a couple of cottages on a grassy cliff overlooking the sea. (A), (E)",buildings,"{'(A)': 96, '(E)': 101}"
11087,sea,seg_train/seg_train/sea/10494.jpg, The image shows a scene of a harbor with a large sailing ship docked at a pier. There are also several smaller boats moored nearby. The harbor is surrounded by buildings and there are trees in the background. The main object in the image is a large sailing ship. (E),sea,{'(E)': 264}
11088,sea,seg_train/seg_train/sea/3824.jpg," The image shows a beach with three people walking on it. There is a dog walking with them. The sky is cloudy and the sea is calm. There are no buildings, forests, glaciers, or mountains in the image. The main object in the image is the sea.
(E)",sea,{'(E)': 242}
11089,sea,seg_train/seg_train/sea/18143.jpg," The image shows a harbor with many sailboats and yachts. There are also some buildings and trees on the shore. In the background, there is a large mountain. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 207}
11090,sea,seg_train/seg_train/sea/599.jpg, The image shows a rocky coast with a ruined building on top of the cliff. The sea is rough and there are some white waves crashing against the rocks. The sky is cloudy and there is a hint of blue sky in the top right corner of the image. The main object in the image is the ruined building. (A),buildings,{'(A)': 292}
11091,sea,seg_train/seg_train/sea/17216.jpg, The image is in black and white. The main object in the image is a mountain range. The mountains are in the background of the image and are partially obscured by clouds. The foreground of the image is a large body of water. The water is calm and still. The sky is cloudy and there is a hint of sunlight peeking through the clouds. The image is peaceful and serene. (D),mountain,{'(D)': 366}
11092,sea,seg_train/seg_train/sea/5691.jpg," The image is in black and white. The main object in the image is the sea. The sea is rough and choppy, and the waves are crashing against the rocks. The image is taken from a low angle, which makes the waves look even more powerful. The sky is dark and cloudy, which adds to the dramatic effect of the image. There is a lighthouse on the rocks in the distance. The image is a powerful reminder of the beauty and power of the sea. (E)",sea,{'(E)': 431}
11093,sea,seg_train/seg_train/sea/11794.jpg," The image shows a vast body of water, with gentle waves rippling across its surface. The water is a deep blue color, and the sky above is a light blue, with a few wispy clouds dotting the horizon. In the distance, a small boat can be seen sailing across the water. The overall effect of the image is one of peace and tranquility. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 380}
11094,sea,seg_train/seg_train/sea/107.jpg, The image shows a rocky coast with the sea in the background. The main object in the image is the sea (E).,sea,{'(E)': 103}
11095,sea,seg_train/seg_train/sea/17476.jpg, A guided-missile cruiser is underway in the sea. (E),sea,{'(E)': 50}
11096,sea,seg_train/seg_train/sea/11896.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
11097,sea,seg_train/seg_train/sea/8731.jpg, (A) The image shows a small harbor with many boats moored in the water. There are buildings on the shore and a large hill or mountain in the background. The sky is cloudy and the water is calm. The main object in the image is the boats.,buildings,{'(A)': 1}
11098,sea,seg_train/seg_train/sea/6274.jpg, The image shows a wooden dock extending out into the ocean. There are two people at the end of the dock. The sun is setting behind them. The sky is orange and yellow. The water is calm. The main object in the image is the dock. (E),sea,{'(E)': 229}
11099,sea,seg_train/seg_train/sea/8900.jpg," The image shows a beach with fine sand and a very calm sea. In the background, there is a long pier. There are no people on the beach. The main object in the image is the sea (E).",sea,{'(E)': 176}
11100,sea,seg_train/seg_train/sea/15020.jpg," The image shows a vast expanse of ocean with a few clouds in the sky. The main object in the image is the sea.
(E)",sea,{'(E)': 112}
11101,sea,seg_train/seg_train/sea/4266.jpg," The image shows a rough sea with large waves crashing against the shore. The water is a deep blue color and the waves are white. The sky is grey and cloudy. There are no buildings, forests, glaciers, mountains, or streets in the image. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 286}
11102,sea,seg_train/seg_train/sea/6221.jpg, The image shows the Earth from space. The main object in the image is the Red Sea. (E),sea,{'(E)': 84}
11103,sea,seg_train/seg_train/sea/17794.jpg, The image shows a rocky beach at sunset. The main object in the image is the (E) sea.,sea,{'(E)': 78}
11104,sea,seg_train/seg_train/sea/3952.jpg, The image shows a seashell on the beach with the sea and a faraway skyline in the background. The main object in the image is (E) sea.,sea,{'(E)': 127}
11105,sea,seg_train/seg_train/sea/14228.jpg, (E) The main object in the image is the sea.,sea,{'(E)': 1}
11106,sea,seg_train/seg_train/sea/6962.jpg," The image shows a समुद्र with a beach and some trees on the shore. There are some clouds in the sky. The main object in the image is the समुद्र.
(E)",sea,{'(E)': 146}
11107,sea,seg_train/seg_train/sea/8767.jpg," The image shows a sea. The main object in the image is the sea.
(E)",sea,{'(E)': 65}
11108,sea,seg_train/seg_train/sea/15087.jpg," The image shows a rocky coast with a small sailboat in the water. There is a large rock in the foreground, and the water is a deep blue color. The sky is clear and blue, and there are some clouds in the distance. The main object in the image is the sailboat. (E)",sea,{'(E)': 260}
11109,sea,seg_train/seg_train/sea/8006.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
11110,sea,seg_train/seg_train/sea/416.jpg," The image shows a vast body of water, with waves crashing on the shore. There is a clear blue sky with a few faint clouds in the distance. The main object in the image is the sea, so the answer is (E).",sea,{'(E)': 198}
11111,sea,seg_train/seg_train/sea/7286.jpg, The image shows a beach with a vast sea. A(n) (E) sea is the main object in the image.,sea,{'(E)': 47}
11112,sea,seg_train/seg_train/sea/18958.jpg," (E) The main object in the image is the sea. The image shows a beach with a lifeguard tower on it. The sky is blue and cloudy, and the waves are crashing on the shore. There are some buildings in the distance.",sea,{'(E)': 1}
11113,sea,seg_train/seg_train/sea/6729.jpg, A guided-missile cruiser is underway in the sea. (E),sea,{'(E)': 50}
11114,sea,seg_train/seg_train/sea/7234.jpg," The image shows a sea. There is a person standing on a pier. In the background, there is a rough sea with large waves crashing against the shore. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 196}
11115,sea,seg_train/seg_train/sea/14411.jpg, (E) The main object in the image is the sea.,sea,{'(E)': 1}
11116,sea,seg_train/seg_train/sea/4322.jpg, The image shows a dolphin jumping out of the water in a pool. The pool is located on a cliffside overlooking the ocean. There is a clear blue sky with some white clouds in the background. The main object in the image is (E) sea.,sea,{'(E)': 221}
